Meyer_1_w_000001	G	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000002	irai	aler	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
Meyer_1_w_000003	sor	sor2	PRE	MORPH=empty
Meyer_1_w_000004	eus	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
Meyer_1_w_000005	por	por2	PRE	MORPH=empty
Meyer_1_w_000006	lor	lor2	DETpos	PERS.=3|NOMB.=p|GENRE=f|CAS=r
Meyer_1_w_000007	terres	terre	NOMcom	NOMB.=p|GENRE=f|CAS=r
Meyer_1_w_000008	saisir	saisir	VERinf	MORPH=empty
Meyer_1_w_000009	[Ne]	ne1	ADVneg	MORPH=empty
Meyer_1_w_000010	les	il	PROper	PERS.=3|NOMB.=p|GENRE=f|CAS=r
Meyer_1_w_000011	garra	garir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Meyer_1_w_000012	trestot	trestot	DETind	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000013	ors	or1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000014	que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000015	Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000016	fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000017	Que	que4	CONsub	MORPH=empty
Meyer_1_w_000018	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000019	nes	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000020	face	faire	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
Meyer_1_w_000021	de	de	PRE	MORPH=empty
Meyer_1_w_000022	male	mal1	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Meyer_1_w_000023	mort	mort	NOMcom	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000024	morir	morir	VERinf	MORPH=empty
Meyer_1_w_000025	Dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000026	Girars	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000027	Sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000028	il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
Meyer_1_w_000029	lor	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
Meyer_1_w_000030	sera	estre1	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
Meyer_1_w_000031	ben	bien1	ADVgen	DEGRE=p
Meyer_1_w_000032	dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000033	Nel	ne1+il	ADVneg.PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000034	laisseroie	laissier	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
Meyer_1_w_000035	por	por2	PRE	MORPH=empty
Meyer_1_w_000036	tot	tot	DETind	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000037	l	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000038	or	or1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000039	que	que2	PROrel	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000040	Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000041	fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000042	Par	par	PRE	MORPH=empty
Meyer_1_w_000043	la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000044	main	main2	NOMcom	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000045	dextre	destre	ADJqua	NOMB.=s|GENRE=f|CAS=r|DEGRE=p
Meyer_1_w_000046	le	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000047	dit	dire	VERppe	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000048	Girart	Girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000049	la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000050	tint	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000051	Ainsi	ainsi	ADVgen	DEGRE=-
Meyer_1_w_000052	†dois†doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000053	rois	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000054	son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000055	royaume	roiaume	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000056	tenir	tenir1	VERinf	MORPH=empty
Meyer_1_w_000057	Ne	ne2	CONcoo	MORPH=empty
Meyer_1_w_000058	doutïe[n]s	doter2	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000059	nul	nul	DETind	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000060	home	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000061	qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000062	fust	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000063	vis	vif	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Meyer_1_w_000064	[L]as	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Meyer_1_w_000065	moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000066	dolant	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Meyer_1_w_000067	or	or4	ADVgen	DEGRE=-
Meyer_1_w_000068	somes	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
Meyer_1_w_000069	departi	departir	VERppe	NOMB.=p|GENRE=m|CAS=n
Meyer_1_w_000070	[T]ot	tot	ADVgen	DEGRE=-
Meyer_1_w_000071	maintenant	maintenant	ADVgen	DEGRE=-
Meyer_1_w_000072	l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000073	ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Meyer_1_w_000074	fet	faire	VERppe	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000075	ensevelir	ensevelir	VERinf	MORPH=empty
Meyer_1_w_000076	[E]n	en1	PRE	MORPH=empty
Meyer_1_w_000077	j	un	DETcar	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000078	biere	biere	NOMcom	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000079	ens	enz	ADVgen	DEGRE=-
Meyer_1_w_000080	el	en1+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000081	mostier	mostier	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000082	gesir	jesir	VERinf	MORPH=empty
Meyer_1_w_000083	[C]lers	cler	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000084	et	et	CONcoo	MORPH=empty
Meyer_1_w_000085	prevoires	provoire	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000086	i	i2	PROadv	MORPH=empty
Meyer_1_w_000087	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000088	[N]	ne1	ADVneg	MORPH=empty
Meyer_1_w_000089	i	i2	PROadv	MORPH=empty
Meyer_1_w_000090	ot	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000091	celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000092	son	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000093	sautier	sautier2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000094	ne	ne1	ADVneg	MORPH=empty
Meyer_1_w_000095	tenist	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000096	[Et]	et	CONcoo	MORPH=empty
Meyer_1_w_000097	prient	priier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Meyer_1_w_000098	Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000099	qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000100	de	de	PRE	MORPH=empty
Meyer_1_w_000101	lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
Meyer_1_w_000102	ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000103	merci	merci	NOMcom	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000104	[A]	a3	PRE	MORPH=empty
Meyer_1_w_000105	[l]	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000106	[ende]main	endemain	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000107	ains	ainz	ADVgen	DEGRE=-
Meyer_1_w_000108	que	que4	CONsub	MORPH=empty
Meyer_1_w_000109	passast	passer1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000110	midi	midi	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000111	[L]	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000112	ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Meyer_1_w_000113	enterré	enterrer	VERppe	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000114	au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000115	mostier	mostier	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000116	Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000117	Sevrin	Sevrin	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000118	[A]inz	ainz	ADVgen	DEGRE=-
Meyer_1_w_000119	qu	que4	CONsub	MORPH=empty
Meyer_1_w_000120	il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
Meyer_1_w_000121	venissent	venir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
Meyer_1_w_000122	ariere	ariere	ADVgen	DEGRE=-
Meyer_1_w_000123	au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000124	Plaiseïs	Plaiseïs	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000125	[L]or	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
Meyer_1_w_000126	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000127	Rigau	Rigaut	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000128	iij	trois	DETcar	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000129	chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000130	ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000131	Cosins	cosin	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000132	germai[n]s	germain	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p
Meyer_1_w_000133	Fromond	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000134	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000135	posteïs	pöestëif	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000136	L	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000137	uns	un	PROind	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000138	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000139	de	de	PRE	MORPH=empty
Meyer_1_w_000140	Troies	Troie	NOMpro	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000141	et	et	CONcoo	MORPH=empty
Meyer_1_w_000142	l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000143	autres	autre	PROind	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000144	de	de	PRE	MORPH=empty
Meyer_1_w_000145	Paris	Paris	NOMpro	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000146	Et	et	CONcoo	MORPH=empty
Meyer_1_w_000147	l	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000148	autres	autre	PROind	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000149	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000150	dou	de+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000151	chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000152	de	de	PRE	MORPH=empty
Meyer_1_w_000153	Crespi	Crespi	NOMpro	NOMB.=s|GENRE=x|CAS=r
Meyer_1_w_000154	Molt	mout	ADVgen	DEGRE=-
Meyer_1_w_000155	fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000156	dolans	dolent	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Meyer_1_w_000157	Rigaus	Rigaut	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000158	et	et	CONcoo	MORPH=empty
Meyer_1_w_000159	esmarris	esmarrir	VERppe	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000160	[Morant]	Moran	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000161	regrete	regreter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000162	com	come1	CONsub	MORPH=empty
Meyer_1_w_000163	ja	ja	ADVgen	DEGRE=-
Meyer_1_w_000164	porrez	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
Meyer_1_w_000165	oïr	öir	VERinf	MORPH=empty
Meyer_1_w_000166	De	de	PRE	MORPH=empty
Meyer_1_w_000167	toutez	tot	DETind	NOMB.=p|GENRE=f|CAS=r
Meyer_1_w_000168	pars	part1	NOMcom	NOMB.=p|GENRE=f|CAS=r
Meyer_1_w_000169	descroissent	descroistre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Meyer_1_w_000170	nostre	nostre	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=n
Meyer_1_w_000171	ami	ami	NOMcom	NOMB.=p|GENRE=m|CAS=n
Meyer_1_w_000172	Las	las	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
Meyer_1_w_000173	dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000174	Gibers	gaber	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000175	que	que3	PROint	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000176	porrai	pöoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
Meyer_1_w_000177	devenir	devenir	VERinf	MORPH=empty
Meyer_1_w_000178	Quant	cant1	CONsub	MORPH=empty
Meyer_1_w_000179	n	ne1	ADVneg	MORPH=empty
Meyer_1_w_000180	ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Meyer_1_w_000181	chastel	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000182	en	en1	PRE	MORPH=empty
Meyer_1_w_000183	icelui	icel	DETdem	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000184	païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000185	Par	par	PRE	MORPH=empty
Meyer_1_w_000186	cui	cui	PROrel	NOMB.=s|GENRE=m|CAS=i
Meyer_1_w_000187	je	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000188	puisse	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
Meyer_1_w_000189	grever	grever	VERinf	MORPH=empty
Meyer_1_w_000190	mez	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000191	anemis	enemi	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000192	Si	si	ADVgen	DEGRE=-
Meyer_1_w_000193	avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
Meyer_1_w_000194	sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000195	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000196	mèz	mes3	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000197	li	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
Meyer_1_w_000198	respondi	respondre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Meyer_1_w_000199	Rigaus	Rigaut	NOMpro	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000200	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000201	mande	mander	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000202	et	et	CONcoo	MORPH=empty
Meyer_1_w_000203	ces	son4	DETpos	PERS.=3|NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000204	peres	pere	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000205	Hervix	Hervis	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000206	Qu	que4	CONsub	MORPH=empty
Meyer_1_w_000207	il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
Meyer_1_w_000208	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
Meyer_1_w_000209	rendront	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
Meyer_1_w_000210	cuite	quite	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Meyer_1_w_000211	le	le	DETdef	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000212	Plaiseïs	Plaiseïs	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000213	Bien	bien1	ADVgen	DEGRE=p
Meyer_1_w_000214	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000215	garnis	garnir	VERppe	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000216	et	et	CONcoo	MORPH=empty
Meyer_1_w_000217	de	de	PRE	MORPH=empty
Meyer_1_w_000218	pain	pain	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000219	et	et	CONcoo	MORPH=empty
Meyer_1_w_000220	de	de	PRE	MORPH=empty
Meyer_1_w_000221	vin	vin	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000222	De	de	PRE	MORPH=empty
Meyer_1_w_000223	char	char2	NOMcom	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000224	salée	saler	VERppe	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000225	por	por2	PRE	MORPH=empty
Meyer_1_w_000226	chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000227	servir	servir	VERinf	MORPH=empty
Meyer_1_w_000228	Des	des2	PRE	MORPH=empty
Meyer_1_w_000229	qu	que4	CONsub	MORPH=empty
Meyer_1_w_000230	a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000231	vij	set	DETcar	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000232	ans	an	NOMcom	NOMB.=p|GENRE=m|CAS=r
Meyer_1_w_000233	ne	ne1	ADVneg	MORPH=empty
Meyer_1_w_000234	vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
Meyer_1_w_000235	en	en2	PROadv	MORPH=empty
Meyer_1_w_000236	quier	querre	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Meyer_1_w_000237	mentir	mentir	VERinf	MORPH=empty
Meyer_1_w_000238	Avrez	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
Meyer_1_w_000239	viande	vïande	NOMcom	NOMB.=s|GENRE=f|CAS=r
Meyer_1_w_000240	mal	mal1	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
Meyer_1_w_000241	grez	gré2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000242	en	en2	PROadv	MORPH=empty
Meyer_1_w_000243	aient	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
Meyer_1_w_000244	il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
Meyer_1_w_000245	[D]ist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000246	la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
Meyer_1_w_000247	roïne	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=n
Meyer_1_w_000248	C	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
Meyer_1_w_000249	est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Meyer_1_w_000250	chastiax	chastel	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000251	bien	bien1	ADVgen	DEGRE=p
Meyer_1_w_000252	garniz	garnir	VERppe	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000253	En	en1	PRE	MORPH=empty
Meyer_1_w_000254	non	nom	NOMcom	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000255	Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
Meyer_1_w_000256	dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
Meyer_1_w_000257	li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000258	dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Meyer_1_w_000259	Gibers	girard	NOMpro	NOMB.=s|GENRE=m|CAS=n
