Devant	devant	PRE	MORPH=empty
Vaunuble	Vaunuble	NOMpro	NOMB.=s|GENRE=x|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Rigaus	Rigaut	NOMpro	NOMB.=s|GENRE=m|CAS=r
siege	siege	NOMcom	NOMB.=s|GENRE=m|CAS=r
mis	metre2	VERppe	NOMB.=s|GENRE=m|CAS=r

Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
bien	bien1	ADVgen	DEGRE=p
jent	gent1	NOMcom	NOMB.=p|GENRE=m|CAS=r
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n
empereriz	empererriz	NOMcom	NOMB.=s|GENRE=f|CAS=n

Oïl	öil	ADVgen	DEGRE=p
ma	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
foi	foi	NOMcom	NOMB.=s|GENRE=f|CAS=r
que	que2	PROrel	NOMB.=s|GENRE=f|CAS=r
doi	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
Denis	Denis	NOMpro	NOMB.=s|GENRE=m|CAS=r

Bien	bien1	ADVgen	DEGRE=p
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
trois	trois	PROcar	NOMB.=p|GENRE=m|CAS=n
mil	mil1	PROcar	NOMB.=p|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
chevaliers	chevalier	NOMcom	NOMB.=p|GENRE=m|CAS=r
gentis	gentil	ADJqua	NOMB.=p|GENRE=m|CAS=r|DEGRE=p

Huimés	huimais	ADVgen	DEGRE=-
devons	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=p
a	a3	PRE	MORPH=empty
Begon	Begues	NOMpro	NOMB.=s|GENRE=m|CAS=r
revenir	revenir	VERinf	MORPH=empty

Riche	riche	ADJqua	NOMB.=s|GENRE=m|CAS=r|DEGRE=p
servise	servise	NOMcom	NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=f|CAS=n
empereriz	empererriz	NOMcom	NOMB.=s|GENRE=f|CAS=n

Begon	Begues	NOMpro	NOMB.=s|GENRE=m|CAS=r
emportent	emporter2	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
Loheran	loherenc	NOMpro	NOMB.=s|GENRE=m|CAS=r
Garin	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=r

Ardane	Ardenne	NOMpro	NOMB.=s|GENRE=f|CAS=r
lessent	laissier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
en	en1	PRE	MORPH=empty
Ardenois	Ardenois	NOMpro	NOMB.=s|GENRE=m|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mis	metre2	VERppe	NOMB.=p|GENRE=m|CAS=n

En	en1	PRE	MORPH=empty
Loheraine	Lohereine	NOMpro	NOMB.=s|GENRE=f|CAS=r
d	de	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
part	part1	NOMcom	NOMB.=s|GENRE=f|CAS=r
sont	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ganchi	guenchir	VERppe	NOMB.=p|GENRE=m|CAS=n

De	de	PRE	MORPH=empty
ci	ci	ADVgen	DEGRE=-
a	a3	PRE	MORPH=empty
Gorde	Gorde	NOMpro	NOMB.=s|GENRE=x|CAS=r
ne	ne1	ADVneg	MORPH=empty
pristrent	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
onques	onque	ADVgen	DEGRE=-
fin	fin1	NOMcom	NOMB.=s|GENRE=f|CAS=r

Ces	cel	DETdem	NOMB.=p|GENRE=f|CAS=r
damoiseles	damoisele	NOMcom	NOMB.=p|GENRE=f|CAS=r
chanter	chanter	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
esbaudir	esbaudir	VERinf	MORPH=empty

Halte	haut	ADJqua	NOMB.=s|GENRE=f|CAS=n|DEGRE=p
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f|CAS=n
feste	feste1	NOMcom	NOMB.=s|GENRE=f|CAS=n
chascuns	chascun	PROind	NOMB.=s|GENRE=n|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vialt	voloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
oïr	öir	VERinf	MORPH=empty

Sainte	saint	NOMpro	NOMB.=s|GENRE=f|CAS=n
Marie	Marie	NOMpro	NOMB.=s|GENRE=f|CAS=n
ce	ce1	PROdem	NOMB.=s|GENRE=n|CAS=r
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n

Reine	röine1	NOMcom	NOMB.=s|GENRE=f|CAS=n
dame	dame	NOMcom	NOMB.=s|GENRE=f|CAS=n
qui	qui	PROrel	NOMB.=s|GENRE=f|CAS=n
lo	le	DETdef	NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
tenis	tenir1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Sauve	sauver	VERcjg	MODE=imp|PERS.=2|NOMB.=s
mon	mon1	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
cors	cors1	NOMcom	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
trestoz	trestot	DETind	NOMB.=p|GENRE=m|CAS=r
mes	mon1	DETpos	PERS.=1|NOMB.=p|GENRE=m|CAS=r
amis	ami	NOMcom	NOMB.=p|GENRE=m|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
cuers	cuer2	NOMcom	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
tramble	trembler1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
prent	prendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
dolir	doloir	VERinf	MORPH=empty

Qu	que4	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avis	avis	NOMcom	NOMB.=s|GENRE=m|CAS=r
qu	que4	CONsub	MORPH=empty
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
doie	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
partir	partir	VERinf	MORPH=empty

Dex	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=n
se	se	CONsub	MORPH=empty
c	ce1	PROdem	NOMB.=s|GENRE=n|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien1	ADVgen	DEGRE=p
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
doie	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
avenir	avenir	VERinf	MORPH=empty

Donez	doner	VERcjg	MODE=imp|PERS.=2|NOMB.=p
lo	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
sire	seignor	NOMcom	NOMB.=s|GENRE=m|CAS=n
par	par	PRE	MORPH=empty
tens	tens	NOMcom	NOMB.=s|GENRE=m|CAS=r
veïr	vëoir	VERinf	MORPH=empty

Et	et	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
autre	autre	DETind	NOMB.=s|GENRE=f|CAS=r
chose	chose	NOMcom	NOMB.=s|GENRE=f|CAS=r
se	se	CONsub	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
plest	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
m	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
escremis	escremir	VERcjg	MODE=imp|PERS.=2|NOMB.=s

Dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
lo	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i
d	de	PRE	MORPH=empty
o	où	PROint	NOMB.=s|GENRE=n|CAS=r
venez	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n

De	de	PRE	MORPH=empty
Saint	saint	NOMpro	NOMB.=s|GENRE=m|CAS=r
Amant	Amant	NOMpro	NOMB.=s|GENRE=m|CAS=r
de	de	PRE	MORPH=empty
ce	ce2	PROdem	NOMB.=s|GENRE=m|CAS=r
nostre	nostre	ADJpos	PERS.=1|NOMB.=s|GENRE=m|CAS=r
païs	päis	NOMcom	NOMB.=s|GENRE=m|CAS=r

Meumes	movoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=p
no	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
mie	mie	ADVneg	MORPH=empty
xv	quinze	DETcar	NOMB.=p|GENRE=m|CAS=r
dis	di	NOMcom	NOMB.=p|GENRE=m|CAS=r

Quex	quel1	DETint	NOMB.=s|GENRE=m|CAS=n
hom	ome	NOMcom	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce1	PROdem	NOMB.=s|GENRE=m|CAS=n
q	que2	PROrel	NOMB.=s|GENRE=m|CAS=n
an	en1	PRE	MORPH=empty
cele	cel	DETdem	NOMB.=s|GENRE=f|CAS=r
biere	biere	NOMcom	NOMB.=s|GENRE=f|CAS=r
gist	jesir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s

Est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
malades	malade	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
o	o3	CONcoo	MORPH=empty
navrez	navrer	VERppe	NOMB.=s|GENRE=m|CAS=n
o	o3	CONcoo	MORPH=empty
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=n

Et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
abes	abé1	NOMcom	NOMB.=s|GENRE=m|CAS=n
Vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
lo	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sauroiz	savoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
par	par	PRE	MORPH=empty
mi	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=i

C	ce1	PROdem	NOMB.=s|GENRE=m|CAS=n
est	estre1	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vostres	vostre	DETpos	PERS.=2|NOMB.=s|GENRE=m|CAS=n
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
Begue	Begues	NOMpro	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
Belin	Belin	NOMpro	NOMB.=s|GENRE=x|CAS=r

En	en1	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f|CAS=r
forest	forest	NOMcom	NOMB.=s|GENRE=f|CAS=r
Fromors	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
lo	le	DETdef	NOMB.=s|GENRE=m|CAS=n
posteïs	pöestëif	NOMcom	NOMB.=s|GENRE=m|CAS=n

Lo	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
detranchié	detrenchier	VERppe	NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r

Li	le	DETdef	NOMB.=s|GENRE=m|CAS=n
dus	duc2	NOMcom	NOMB.=s|GENRE=m|CAS=n
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
entent	entendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	a3	PRE	MORPH=empty
po	poi	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
enrage	enragier	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vis	vif	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p

et	et	CONcoo	MORPH=empty

Nes	nëis	ADVgen	DEGRE=-
Deu	dieu	NOMpro	NOMB.=s|GENRE=m|CAS=r
tonant	toner	VERppa	NOMB.=s|GENRE=m|CAS=r
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
poist	peser	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s
an	en2	PROadv	MORPH=empty
oïr	öir	VERinf	MORPH=empty

Garins	Garin	NOMpro	NOMB.=s|GENRE=m|CAS=n
se	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pasme	pasmer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que4	CONsub	MORPH=empty
ne	ne1	ADVneg	MORPH=empty
s	soi1	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
en	en2	PROadv	MORPH=empty
pot	pöoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
tenir	tenir1	VERinf	MORPH=empty

Au	a3+le	PRE.DETdef	NOMB.=s|GENRE=m|CAS=r
relever	relever	NOMcom	NOMB.=s|GENRE=m|CAS=r
or	or4	ADVgen	DEGRE=-
oiez	öir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
que	que2	PROrel	NOMB.=s|GENRE=n|CAS=r
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s

Por	por2	PRE	MORPH=empty
coi	coi2	PROint	NOMB.=s|GENRE=n|CAS=r
biau	bel1	ADJqua	NOMB.=s|GENRE=m|CAS=n|DEGRE=p
frere	frere	NOMcom	NOMB.=s|GENRE=m|CAS=n
vous	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Fromons	Fromund	NOMpro	NOMB.=s|GENRE=m|CAS=n
ocis	ocire	VERppe	NOMB.=s|GENRE=m|CAS=r

Ja	ja	ADVgen	DEGRE=-
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
qu	que4	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estoit	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
nostre	nostre	DETpos	PERS.=1|NOMB.=s|GENRE=m|CAS=n
amis	ami	NOMcom	NOMB.=s|GENRE=m|CAS=n

Nos	nos1	PROper	PERS.=1|NOMB.=p|GENRE=m|CAS=r
estien	estre1	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=p
guerroié	guerroiier2	VERppe	NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
haï	häir	VERppe	NOMB.=p|GENRE=m|CAS=n

La	le	DETdef	NOMB.=s|GENRE=f|CAS=r
pes	pais	NOMcom	NOMB.=s|GENRE=f|CAS=r
fu	estre1	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fete	faire	VERppe	NOMB.=s|GENRE=f|CAS=n
devant	devant	PRE	MORPH=empty
lo	le	DETdef	NOMB.=s|GENRE=m|CAS=r
roi	roi2	NOMcom	NOMB.=s|GENRE=m|CAS=r
Pepin	Pepin	NOMpro	NOMB.=s|GENRE=m|CAS=r

Or	or4	ADVgen	DEGRE=-
vos	vos	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mort	morir	VERppe	NOMB.=s|GENRE=m|CAS=r
Ja	ja	ADVgen	DEGRE=-
n	ne1	ADVneg	MORPH=empty
en	en2	PROadv	MORPH=empty
pussent	pöoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
joïr	jöir	VERinf	MORPH=empty

Mes	mais1	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
celui	cel	PROdem	NOMB.=s|GENRE=m|CAS=r
qui	qui	PROrel	NOMB.=s|GENRE=m|CAS=n
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f|CAS=r
eve	aigue	NOMcom	NOMB.=s|GENRE=f|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
vin	vin	NOMcom	NOMB.=s|GENRE=m|CAS=r

